,Unnamed: 0,Sender,Child,UMID,Text,Recipient,Type,Likes,Gender,Age,Media,BMI,mean_BMI,tokens,triples,low,stop,punctuation,stem,stem_string,foods,drinks,restaurants,supermarkets,related,slang,brands,diet,meals,Dmeals,Media_0.0,Media_1.0,Media_2.0,words,words_no,word_string,count,length,nutriscores,nutriscore_mean
588,184439,3330106005,6005.0,98763,Ik ben er ik straks pizza eten maar dat wil ik noetaar het moet.??,,group,0,1,9,0.0,,17,"['Ik', 'ben', 'er', 'ik', 'straks', 'pizza', 'eten', 'maar', 'dat', 'wil', 'ik', 'noetaar', 'het', 'moet']","['Ik', 'ben', 'er', 'ik', 'straks', 'pizza', 'eten', 'maar', 'dat', 'wil', 'ik', 'noetaar', 'het', 'moet']","['ik', 'ben', 'er', 'ik', 'straks', 'pizza', 'eten', 'maar', 'dat', 'wil', 'ik', 'noetaar', 'het', 'moet']","['straks', 'pizza', 'eten', 'noetaar']","['straks', 'pizza', 'eten', 'noetaar']","['strak', 'pizza', 'eten', 'noetar']","strak,pizza,eten,noetar",0,0,0,0,1,0,0,0,1,0,1,0,0,"['pizza', 'eten']",2,"pizza,eten",30,4,[3],3.0
589,184440,3330106005,6005.0,98786,Ik ben er straks pizza eten maar dat wil ik niet maa het moet,,group,0,1,9,0.0,,17,"['Ik', 'ben', 'er', 'straks', 'pizza', 'eten', 'maar', 'dat', 'wil', 'ik', 'niet', 'maa', 'het', 'moet']","['Ik', 'ben', 'er', 'straks', 'pizza', 'eten', 'maar', 'dat', 'wil', 'ik', 'niet', 'maa', 'het', 'moet']","['ik', 'ben', 'er', 'straks', 'pizza', 'eten', 'maar', 'dat', 'wil', 'ik', 'niet', 'maa', 'het', 'moet']","['straks', 'pizza', 'eten', 'maa']","['straks', 'pizza', 'eten', 'maa']","['strak', 'pizza', 'eten', 'maa']","strak,pizza,eten,maa",0,0,0,0,1,0,0,0,1,0,1,0,0,"['pizza', 'eten']",2,"pizza,eten",30,4,[3],3.0
592,184485,3330106005,6005.0,102659,Melk beschuit,3330106028.0,my,0,1,9,0.0,,17,"['Melk', 'beschuit']","['Melk', 'beschuit']","['melk', 'beschuit']","['melk', 'beschuit']","['melk', 'beschuit']","['melk', 'beschuit']","melk,beschuit",0,1,0,0,0,0,0,0,0,1,1,0,0,"['melk', 'beschuit']",2,"melk,beschuit",30,2,"[3.6, 2.5]",3.05
593,184504,3330106005,6005.0,104228,Dat ik van school was eten ik taart,,group,0,1,9,2.0,,17,"['Dat', 'ik', 'van', 'school', 'was', 'eten', 'ik', 'taart']","['Dat', 'ik', 'van', 'school', 'was', 'eten', 'ik', 'taart']","['dat', 'ik', 'van', 'school', 'was', 'eten', 'ik', 'taart']","['school', 'eten', 'taart']","['school', 'eten', 'taart']","['schol', 'eten', 'taart']","schol,eten,taart",1,0,0,0,1,0,0,0,0,1,0,0,1,"['taart', 'eten']",2,"taart,eten",30,3,[4],4.0
599,185223,3330106010,6010.0,96500,Patat,,group,0,0,9,0.0,,18,['Patat'],['Patat'],['patat'],['patat'],['patat'],['patat'],patat,0,0,0,0,0,0,0,0,0,1,1,0,0,['patat'],1,patat,5,1,[4],4.0
609,185831,3330106015,6015.0,90102,Pindakaas op het strand gesmeerd,3330106025.0,my,0,0,10,0.0,,28,"['Pindakaas', 'op', 'het', 'strand', 'gesmeerd']","['Pindakaas', 'op', 'het', 'strand', 'gesmeerd']","['pindakaas', 'op', 'het', 'strand', 'gesmeerd']","['pindakaas', 'strand', 'gesmeerd']","['pindakaas', 'strand', 'gesmeerd']","['pindakas', 'strand', 'gesmeerd']","pindakas,strand,gesmeerd",1,0,0,0,0,0,0,0,0,0,1,0,0,['pindakas'],1,pindakas,3,3,[3.8],3.8
610,185845,3330106015,6015.0,98834,pinda kaas,,group,2,0,10,0.0,,28,"['pinda', 'kaas']","['pinda', 'kaas']","['pinda', 'kaas']","['pinda', 'kaas']","['pinda', 'kaas']","['pinda', 'kas']","pinda,kas",2,0,0,0,0,0,0,0,0,0,1,0,0,"['pinda', 'kas']",2,"pinda,kas",3,2,"[3.6, 4]",3.8
634,187427,3330106023,6023.0,90213,Oreo,,group,0,0,9,0.0,,15,['Oreo'],['Oreo'],['oreo'],['oreo'],['oreo'],['oreo'],oreo,0,0,0,0,0,0,1,0,0,0,1,0,0,['oreo'],1,oreo,3,1,[4.8],4.8
649,188626,3330106028,6028.0,105613,Lekkeren boterham met jam,,group,0,0,10,0.0,,14,"['Lekkeren', 'boterham', 'met', 'jam']","['Lekkeren', 'boterham', 'met', 'jam']","['lekkeren', 'boterham', 'met', 'jam']","['lekkeren', 'boterham', 'jam']","['lekkeren', 'boterham', 'jam']","['lekker', 'boterham', 'jam']","lekker,boterham,jam",1,0,0,0,0,0,0,0,0,0,1,0,0,['jam'],1,jam,9,3,[4],4.0
651,188847,3330106029,6029.0,104147,Ik eet wafel met chocopasta,,group,0,0,10,0.0,,21,"['Ik', 'eet', 'wafel', 'met', 'chocopasta']","['Ik', 'eet', 'wafel', 'met', 'chocopasta']","['ik', 'eet', 'wafel', 'met', 'chocopasta']","['eet', 'wafel', 'chocopasta']","['eet', 'wafel', 'chocopasta']","['eet', 'wafel', 'chocopasta']","eet,wafel,chocopasta",2,0,0,0,1,0,0,0,0,0,1,0,0,"['wafel', 'chocopasta', 'eet']",3,"wafel,chocopasta,eet",7,3,"[3.2, 4]",3.6
652,188848,3330106029,6029.0,104152,Akos Ik eet wafels met chocopasta,3330106002.0,my,0,0,10,0.0,,21,"['Akos', 'Ik', 'eet', 'wafels', 'met', 'chocopasta']","['Akos', 'Ik', 'eet', 'wafels', 'met', 'chocopasta']","['akos', 'ik', 'eet', 'wafels', 'met', 'chocopasta']","['akos', 'eet', 'wafels', 'chocopasta']","['akos', 'eet', 'wafels', 'chocopasta']","['akos', 'eet', 'wafel', 'chocopasta']","akos,eet,wafel,chocopasta",2,0,0,0,1,0,0,0,0,0,1,0,0,"['wafel', 'chocopasta', 'eet']",3,"wafel,chocopasta,eet",7,4,"[3.2, 4]",3.6
653,188849,3330106029,6029.0,104183,Super lijk wafels,,group,0,0,10,0.0,,21,"['Super', 'lijk', 'wafels']","['Super', 'lijk', 'wafels']","['super', 'lijk', 'wafels']","['super', 'lijk', 'wafels']","['super', 'lijk', 'wafels']","['super', 'lijk', 'wafel']","super,lijk,wafel",1,0,0,0,0,0,0,0,0,0,1,0,0,['wafel'],1,wafel,7,3,[3.2],3.2
654,188855,3330106029,6029.0,104286,Rachid ik eet wafel,3330106001.0,my,0,0,10,0.0,,21,"['Rachid', 'ik', 'eet', 'wafel']","['Rachid', 'ik', 'eet', 'wafel']","['rachid', 'ik', 'eet', 'wafel']","['rachid', 'eet', 'wafel']","['rachid', 'eet', 'wafel']","['rachid', 'eet', 'wafel']","rachid,eet,wafel",1,0,0,0,1,0,0,0,0,0,1,0,0,"['wafel', 'eet']",2,"wafel,eet",7,3,[3.2],3.2
656,191333,3812402859,2859.0,83807,Spam Spam spam Spam spam Spam spam Spam spam Spam spam Spam spam Sesamstraat Sesamstraat is heel erg leuk om te kijken via via Saab Ok hamuru boterham met ham kaas olijven curryworst scheetjes Power mayonaise prullenbak mandarijnenschil citroen en Voeding en lieveheersbeestjes Dat is erg dat is erg lekker om te eten verteert tot Floortje Metal ik mijn hoofd Noortje Noortje diep in Floortje Ik heb geen lievelingssport heb je geen lievelingssport,3812402868.0,my,0,1,11,0.0,,16,"['Spam', 'Spam', 'spam', 'Spam', 'spam', 'Spam', 'spam', 'Spam', 'spam', 'Spam', 'spam', 'Spam', 'spam', 'Sesamstraat', 'Sesamstraat', 'is', 'heel', 'erg', 'leuk', 'om', 'te', 'kijken', 'via', 'via', 'Saab', 'Ok', 'hamuru', 'boterham', 'met', 'ham', 'kaas', 'olijven', 'curryworst', 'scheetjes', 'Power', 'mayonaise', 'prullenbak', 'mandarijnenschil', 'citroen', 'en', 'Voeding', 'en', 'lieveheersbeestjes', 'Dat', 'is', 'erg', 'dat', 'is', 'erg', 'lekker', 'om', 'te', 'eten', 'verteert', 'tot', 'Floortje', 'Metal', 'ik', 'mijn', 'hoofd', 'Noortje', 'Noortje', 'diep', 'in', 'Floortje', 'Ik', 'heb', 'geen', 'lievelingssport', 'heb', 'je', 'geen', 'lievelingssport']","['Spam', 'Spam', 'spam', 'Spam', 'spam', 'Spam', 'spam', 'Spam', 'spam', 'Spam', 'spam', 'Spam', 'spam', 'Sesamstraat', 'Sesamstraat', 'is', 'heel', 'erg', 'leuk', 'om', 'te', 'kijken', 'via', 'via', 'Saab', 'Ok', 'hamuru', 'boterham', 'met', 'ham', 'kaas', 'olijven', 'curryworst', 'scheetjes', 'Power', 'mayonaise', 'prullenbak', 'mandarijnenschil', 'citroen', 'en', 'Voeding', 'en', 'lieveheersbeestjes', 'Dat', 'is', 'erg', 'dat', 'is', 'erg', 'lekker', 'om', 'te', 'eten', 'verteert', 'tot', 'Floortje', 'Metal', 'ik', 'mijn', 'hoofd', 'Noortje', 'Noortje', 'diep', 'in', 'Floortje', 'Ik', 'heb', 'geen', 'lievelingssport', 'heb', 'je', 'geen', 'lievelingssport']","['spam', 'spam', 'spam', 'spam', 'spam', 'spam', 'spam', 'spam', 'spam', 'spam', 'spam', 'spam', 'spam', 'sesamstraat', 'sesamstraat', 'is', 'heel', 'erg', 'leuk', 'om', 'te', 'kijken', 'via', 'via', 'saab', 'ok', 'hamuru', 'boterham', 'met', 'ham', 'kaas', 'olijven', 'curryworst', 'scheetjes', 'power', 'mayonaise', 'prullenbak', 'mandarijnenschil', 'citroen', 'en', 'voeding', 'en', 'lieveheersbeestjes', 'dat', 'is', 'erg', 'dat', 'is', 'erg', 'lekker', 'om', 'te', 'eten', 'verteert', 'tot', 'floortje', 'metal', 'ik', 'mijn', 'hoofd', 'noortje', 'noortje', 'diep', 'in', 'floortje', 'ik', 'heb', 'geen', 'lievelingssport', 'heb', 'je', 'geen', 'lievelingssport']","['spam', 'spam', 'spam', 'spam', 'spam', 'spam', 'spam', 'spam', 'spam', 'spam', 'spam', 'spam', 'spam', 'sesamstraat', 'sesamstraat', 'heel', 'erg', 'leuk', 'kijken', 'via', 'via', 'saab', 'ok', 'hamuru', 'boterham', 'ham', 'kaas', 'olijven', 'curryworst', 'scheetjes', 'power', 'mayonaise', 'prullenbak', 'mandarijnenschil', 'citroen', 'voeding', 'lieveheersbeestjes', 'erg', 'erg', 'lekker', 'eten', 'verteert', 'floortje', 'metal', 'hoofd', 'noortje', 'noortje', 'diep', 'floortje', 'lievelingssport', 'lievelingssport']","['spam', 'spam', 'spam', 'spam', 'spam', 'spam', 'spam', 'spam', 'spam', 'spam', 'spam', 'spam', 'spam', 'sesamstraat', 'sesamstraat', 'heel', 'erg', 'leuk', 'kijken', 'via', 'via', 'saab', 'ok', 'hamuru', 'boterham', 'ham', 'kaas', 'olijven', 'curryworst', 'scheetjes', 'power', 'mayonaise', 'prullenbak', 'mandarijnenschil', 'citroen', 'voeding', 'lieveheersbeestjes', 'erg', 'erg', 'lekker', 'eten', 'verteert', 'floortje', 'metal', 'hoofd', 'noortje', 'noortje', 'diep', 'floortje', 'lievelingssport', 'lievelingssport']","['spam', 'spam', 'spam', 'spam', 'spam', 'spam', 'spam', 'spam', 'spam', 'spam', 'spam', 'spam', 'spam', 'sesamstrat', 'sesamstrat', 'hel', 'erg', 'leuk', 'kijk', 'via', 'via', 'sab', 'ok', 'hamuru', 'boterham', 'ham', 'kas', 'olijv', 'curryworst', 'scheetjes', 'power', 'mayonais', 'prullenbak', 'mandarijnenschil', 'citroen', 'voeding', 'lieveheersbeestjes', 'erg', 'erg', 'lekker', 'eten', 'verteert', 'floortj', 'metal', 'hoofd', 'noortj', 'noortj', 'diep', 'floortj', 'lievelingssport', 'lievelingssport']","spam,spam,spam,spam,spam,spam,spam,spam,spam,spam,spam,spam,spam,sesamstrat,sesamstrat,hel,erg,leuk,kijk,via,via,sab,ok,hamuru,boterham,ham,kas,olijv,curryworst,scheetjes,power,mayonais,prullenbak,mandarijnenschil,citroen,voeding,lieveheersbeestjes,erg,erg,lekker,eten,verteert,floortj,metal,hoofd,noortj,noortj,diep,floortj,lievelingssport,lievelingssport",4,0,0,0,1,0,0,0,1,0,1,0,0,"['citroen', 'ham', 'curryworst', 'eten', 'kas', 'mayonais']",6,"citroen,ham,curryworst,eten,kas,mayonais",6,51,"[1.5, 2.2, 4, 4, 4.2]",3.1799999999999997
658,191349,3812402859,2859.0,85054,IMarieke Marieke Ik ga boodschappen doen bij iza iza iza iza iza iza iza iza iza iza thuisbioscoop met Isa bioscoop met Isa thuisbioscoop met Isa Jezus hij heeft de Moor lekker dat is snoep lekker,3812402868.0,my,0,1,11,0.0,,16,"['IMarieke', 'Marieke', 'Ik', 'ga', 'boodschappen', 'doen', 'bij', 'iza', 'iza', 'iza', 'iza', 'iza', 'iza', 'iza', 'iza', 'iza', 'iza', 'thuisbioscoop', 'met', 'Isa', 'bioscoop', 'met', 'Isa', 'thuisbioscoop', 'met', 'Isa', 'Jezus', 'hij', 'heeft', 'de', 'Moor', 'lekker', 'dat', 'is', 'snoep', 'lekker']","['IMarieke', 'Marieke', 'Ik', 'ga', 'boodschappen', 'doen', 'bij', 'iza', 'iza', 'iza', 'iza', 'iza', 'iza', 'iza', 'iza', 'iza', 'iza', 'thuisbioscoop', 'met', 'Isa', 'bioscoop', 'met', 'Isa', 'thuisbioscoop', 'met', 'Isa', 'Jezus', 'hij', 'heeft', 'de', 'Moor', 'lekker', 'dat', 'is', 'snoep', 'lekker']","['imarieke', 'marieke', 'ik', 'ga', 'boodschappen', 'doen', 'bij', 'iza', 'iza', 'iza', 'iza', 'iza', 'iza', 'iza', 'iza', 'iza', 'iza', 'thuisbioscoop', 'met', 'isa', 'bioscoop', 'met', 'isa', 'thuisbioscoop', 'met', 'isa', 'jezus', 'hij', 'heeft', 'de', 'moor', 'lekker', 'dat', 'is', 'snoep', 'lekker']","['imarieke', 'marieke', 'ga', 'boodschappen', 'iza', 'iza', 'iza', 'iza', 'iza', 'iza', 'iza', 'iza', 'iza', 'iza', 'thuisbioscoop', 'isa', 'bioscoop', 'isa', 'thuisbioscoop', 'isa', 'jezus', 'moor', 'lekker', 'snoep', 'lekker']","['imarieke', 'marieke', 'ga', 'boodschappen', 'iza', 'iza', 'iza', 'iza', 'iza', 'iza', 'iza', 'iza', 'iza', 'iza', 'thuisbioscoop', 'isa', 'bioscoop', 'isa', 'thuisbioscoop', 'isa', 'jezus', 'moor', 'lekker', 'snoep', 'lekker']","['imariek', 'mariek', 'ga', 'boodschapp', 'iza', 'iza', 'iza', 'iza', 'iza', 'iza', 'iza', 'iza', 'iza', 'iza', 'thuisbioscop', 'isa', 'bioscop', 'isa', 'thuisbioscop', 'isa', 'jezus', 'mor', 'lekker', 'snoep', 'lekker']","imariek,mariek,ga,boodschapp,iza,iza,iza,iza,iza,iza,iza,iza,iza,iza,thuisbioscop,isa,bioscop,isa,thuisbioscop,isa,jezus,mor,lekker,snoep,lekker",1,0,0,0,0,0,0,0,0,0,1,0,0,['snoep'],1,snoep,6,25,[4.4],4.4
659,191554,3812402862,2862.0,79086,Phil de pinda is Ok dans maar lekker met hem mee pinda pinda pinda YEEY,3812402868.0,my,0,1,11,0.0,,23,"['Phil', 'de', 'pinda', 'is', 'Ok', 'dans', 'maar', 'lekker', 'met', 'hem', 'mee', 'pinda', 'pinda', 'pinda', 'YEEY']","['Phil', 'de', 'pinda', 'is', 'Ok', 'dans', 'maar', 'lekker', 'met', 'hem', 'mee', 'pinda', 'pinda', 'pinda', 'YEEY']","['phil', 'de', 'pinda', 'is', 'ok', 'dans', 'maar', 'lekker', 'met', 'hem', 'mee', 'pinda', 'pinda', 'pinda', 'yeey']","['phil', 'pinda', 'ok', 'dans', 'lekker', 'mee', 'pinda', 'pinda', 'pinda', 'yeey']","['phil', 'pinda', 'ok', 'dans', 'lekker', 'mee', 'pinda', 'pinda', 'pinda', 'yeey']","['phil', 'pinda', 'ok', 'dan', 'lekker', 'mee', 'pinda', 'pinda', 'pinda', 'yey']","phil,pinda,ok,dan,lekker,mee,pinda,pinda,pinda,yey",1,0,0,0,0,0,0,0,0,0,1,0,0,"['pinda', 'pinda', 'pinda', 'pinda']",4,"pinda,pinda,pinda,pinda",11,10,"[3.6, 3.6, 3.6, 3.6]",3.6
660,191559,3812402862,2862.0,84997,Ik haat mijn leven Andre Hazes om me heen en stom en ik wil dat het weggaat en ik ga net zoals Andre Hazes zingen en ik kan dit niet dus daar gaat hij vloggers worden Rappers levensmotto's kan niet stoppen Iedereen is gek geworden en nu is het klaar voor deze Rappers Tom en Floor voor deze pinda,3812402868.0,my,0,1,11,0.0,,23,"['Ik', 'haat', 'mijn', 'leven', 'Andre', 'Hazes', 'om', 'me', 'heen', 'en', 'stom', 'en', 'ik', 'wil', 'dat', 'het', 'weggaat', 'en', 'ik', 'ga', 'net', 'zoals', 'Andre', 'Hazes', 'zingen', 'en', 'ik', 'kan', 'dit', 'niet', 'dus', 'daar', 'gaat', 'hij', 'vloggers', 'worden', 'Rappers', 'levensmotto', 's', 'kan', 'niet', 'stoppen', 'Iedereen', 'is', 'gek', 'geworden', 'en', 'nu', 'is', 'het', 'klaar', 'voor', 'deze', 'Rappers', 'Tom', 'en', 'Floor', 'voor', 'deze', 'pinda']","['Ik', 'haat', 'mijn', 'leven', 'Andre', 'Hazes', 'om', 'me', 'heen', 'en', 'stom', 'en', 'ik', 'wil', 'dat', 'het', 'weggaat', 'en', 'ik', 'ga', 'net', 'zoals', 'Andre', 'Hazes', 'zingen', 'en', 'ik', 'kan', 'dit', 'niet', 'dus', 'daar', 'gaat', 'hij', 'vloggers', 'worden', 'Rappers', 'levensmotto', 's', 'kan', 'niet', 'stoppen', 'Iedereen', 'is', 'gek', 'geworden', 'en', 'nu', 'is', 'het', 'klaar', 'voor', 'deze', 'Rappers', 'Tom', 'en', 'Floor', 'voor', 'deze', 'pinda']","['ik', 'haat', 'mijn', 'leven', 'andre', 'hazes', 'om', 'me', 'heen', 'en', 'stom', 'en', 'ik', 'wil', 'dat', 'het', 'weggaat', 'en', 'ik', 'ga', 'net', 'zoals', 'andre', 'hazes', 'zingen', 'en', 'ik', 'kan', 'dit', 'niet', 'dus', 'daar', 'gaat', 'hij', 'vloggers', 'worden', 'rappers', 'levensmotto', 's', 'kan', 'niet', 'stoppen', 'iedereen', 'is', 'gek', 'geworden', 'en', 'nu', 'is', 'het', 'klaar', 'voor', 'deze', 'rappers', 'tom', 'en', 'floor', 'voor', 'deze', 'pinda']","['haat', 'leven', 'andre', 'hazes', 'heen', 'stom', 'weggaat', 'ga', 'net', 'zoals', 'andre', 'hazes', 'zingen', 'gaat', 'vloggers', 'rappers', 'levensmotto', 'stoppen', 'iedereen', 'gek', 'geworden', 'klaar', 'rappers', 'tom', 'floor', 'pinda']","['haat', 'leven', 'andre', 'hazes', 'heen', 'stom', 'weggaat', 'ga', 'net', 'zoals', 'andre', 'hazes', 'zingen', 'gaat', 'vloggers', 'rappers', 'levensmotto', 'stoppen', 'iedereen', 'gek', 'geworden', 'klaar', 'rappers', 'tom', 'floor', 'pinda']","['hat', 'lev', 'andr', 'hazes', 'hen', 'stom', 'weggat', 'ga', 'net', 'zoal', 'andr', 'hazes', 'zing', 'gat', 'vlogger', 'rapper', 'levensmotto', 'stopp', 'iederen', 'gek', 'geword', 'klar', 'rapper', 'tom', 'flor', 'pinda']","hat,lev,andr,hazes,hen,stom,weggat,ga,net,zoal,andr,hazes,zing,gat,vlogger,rapper,levensmotto,stopp,iederen,gek,geword,klar,rapper,tom,flor,pinda",1,0,0,0,0,0,0,0,0,0,1,0,0,['pinda'],1,pinda,11,26,[3.6],3.6
661,191560,3812402862,2862.0,85011,Ik is stom stomme Sting Google en nu ben ik blij want we mogen het Wassenaar naar binnen en ik ben nu aan Andr Hazes en Andre Hazes is cool maar niet heus pinda's zijn koel en Amlie niet en ik ga nu deze bal van Amelie afpakken omdat ik daar veel beter in bed,3812402868.0,my,0,1,11,0.0,,23,"['Ik', 'is', 'stom', 'stomme', 'Sting', 'Google', 'en', 'nu', 'ben', 'ik', 'blij', 'want', 'we', 'mogen', 'het', 'Wassenaar', 'naar', 'binnen', 'en', 'ik', 'ben', 'nu', 'aan', 'Andr', 'Hazes', 'en', 'Andre', 'Hazes', 'is', 'cool', 'maar', 'niet', 'heus', 'pinda', 's', 'zijn', 'koel', 'en', 'Amlie', 'niet', 'en', 'ik', 'ga', 'nu', 'deze', 'bal', 'van', 'Amelie', 'afpakken', 'omdat', 'ik', 'daar', 'veel', 'beter', 'in', 'bed']","['Ik', 'is', 'stom', 'stomme', 'Sting', 'Google', 'en', 'nu', 'ben', 'ik', 'blij', 'want', 'we', 'mogen', 'het', 'Wassenaar', 'naar', 'binnen', 'en', 'ik', 'ben', 'nu', 'aan', 'Andr', 'Hazes', 'en', 'Andre', 'Hazes', 'is', 'cool', 'maar', 'niet', 'heus', 'pinda', 's', 'zijn', 'koel', 'en', 'Amlie', 'niet', 'en', 'ik', 'ga', 'nu', 'deze', 'bal', 'van', 'Amelie', 'afpakken', 'omdat', 'ik', 'daar', 'veel', 'beter', 'in', 'bed']","['ik', 'is', 'stom', 'stomme', 'sting', 'google', 'en', 'nu', 'ben', 'ik', 'blij', 'want', 'we', 'mogen', 'het', 'wassenaar', 'naar', 'binnen', 'en', 'ik', 'ben', 'nu', 'aan', 'andr', 'hazes', 'en', 'andre', 'hazes', 'is', 'cool', 'maar', 'niet', 'heus', 'pinda', 's', 'zijn', 'koel', 'en', 'amlie', 'niet', 'en', 'ik', 'ga', 'nu', 'deze', 'bal', 'van', 'amelie', 'afpakken', 'omdat', 'ik', 'daar', 'veel', 'beter', 'in', 'bed']","['stom', 'stomme', 'sting', 'google', 'blij', 'we', 'mogen', 'wassenaar', 'binnen', 'andr', 'hazes', 'andre', 'hazes', 'cool', 'heus', 'pinda', 'koel', 'amlie', 'ga', 'bal', 'amelie', 'afpakken', 'beter', 'bed']","['stom', 'stomme', 'sting', 'google', 'blij', 'we', 'mogen', 'wassenaar', 'binnen', 'andr', 'hazes', 'andre', 'hazes', 'cool', 'heus', 'pinda', 'koel', 'amlie', 'ga', 'bal', 'amelie', 'afpakken', 'beter', 'bed']","['stom', 'stomm', 'sting', 'googl', 'blij', 'we', 'mog', 'wassenar', 'binn', 'andr', 'hazes', 'andr', 'hazes', 'col', 'heus', 'pinda', 'koel', 'amlie', 'ga', 'bal', 'amelie', 'afpak', 'beter', 'bed']","stom,stomm,sting,googl,blij,we,mog,wassenar,binn,andr,hazes,andr,hazes,col,heus,pinda,koel,amlie,ga,bal,amelie,afpak,beter,bed",1,0,0,0,0,0,0,0,0,0,1,0,0,['pinda'],1,pinda,11,24,[3.6],3.6
662,191562,3812402862,2862.0,85037,Aangifte Amelie de ster in ruit Only Looking Out test me I'm just Amlie ik maak er in een liedje en ik weet niet wat het is en ik ben thuis problemen en ik haat mijn leven niet en ik hou van mijn mond en daar heb ik gebakken vlees van gemaakt Oh ja zo lekker eendenvlees,3812402868.0,my,0,1,11,0.0,,23,"['Aangifte', 'Amelie', 'de', 'ster', 'in', 'ruit', 'Only', 'Looking', 'Out', 'test', 'me', 'I', 'm', 'just', 'Amlie', 'ik', 'maak', 'er', 'in', 'een', 'liedje', 'en', 'ik', 'weet', 'niet', 'wat', 'het', 'is', 'en', 'ik', 'ben', 'thuis', 'problemen', 'en', 'ik', 'haat', 'mijn', 'leven', 'niet', 'en', 'ik', 'hou', 'van', 'mijn', 'mond', 'en', 'daar', 'heb', 'ik', 'gebakken', 'vlees', 'van', 'gemaakt', 'Oh', 'ja', 'zo', 'lekker', 'eendenvlees']","['Aangifte', 'Amelie', 'de', 'ster', 'in', 'ruit', 'Only', 'Looking', 'Out', 'test', 'me', 'I', 'm', 'just', 'Amlie', 'ik', 'maak', 'er', 'in', 'een', 'liedje', 'en', 'ik', 'weet', 'niet', 'wat', 'het', 'is', 'en', 'ik', 'ben', 'thuis', 'problemen', 'en', 'ik', 'haat', 'mijn', 'leven', 'niet', 'en', 'ik', 'hou', 'van', 'mijn', 'mond', 'en', 'daar', 'heb', 'ik', 'gebakken', 'vlees', 'van', 'gemaakt', 'Oh', 'ja', 'zo', 'lekker', 'eendenvlees']","['aangifte', 'amelie', 'de', 'ster', 'in', 'ruit', 'only', 'looking', 'out', 'test', 'me', 'i', 'm', 'just', 'amlie', 'ik', 'maak', 'er', 'in', 'een', 'liedje', 'en', 'ik', 'weet', 'niet', 'wat', 'het', 'is', 'en', 'ik', 'ben', 'thuis', 'problemen', 'en', 'ik', 'haat', 'mijn', 'leven', 'niet', 'en', 'ik', 'hou', 'van', 'mijn', 'mond', 'en', 'daar', 'heb', 'ik', 'gebakken', 'vlees', 'van', 'gemaakt', 'oh', 'ja', 'zo', 'lekker', 'eendenvlees']","['aangifte', 'amelie', 'ster', 'ruit', 'only', 'looking', 'out', 'test', 'just', 'amlie', 'maak', 'liedje', 'weet', 'thuis', 'problemen', 'haat', 'leven', 'hou', 'mond', 'gebakken', 'vlees', 'gemaakt', 'oh', 'lekker', 'eendenvlees']","['aangifte', 'amelie', 'ster', 'ruit', 'only', 'looking', 'out', 'test', 'just', 'amlie', 'maak', 'liedje', 'weet', 'thuis', 'problemen', 'haat', 'leven', 'hou', 'mond', 'gebakken', 'vlees', 'gemaakt', 'oh', 'lekker', 'eendenvlees']","['aangift', 'amelie', 'ster', 'ruit', 'only', 'looking', 'out', 'test', 'just', 'amlie', 'mak', 'liedj', 'wet', 'thuis', 'problem', 'hat', 'lev', 'hou', 'mond', 'gebak', 'vles', 'gemaakt', 'oh', 'lekker', 'eendenvles']","aangift,amelie,ster,ruit,only,looking,out,test,just,amlie,mak,liedj,wet,thuis,problem,hat,lev,hou,mond,gebak,vles,gemaakt,oh,lekker,eendenvles",2,0,0,0,1,0,0,0,0,0,1,0,0,"['gebak', 'vles']",2,"gebak,vles",11,25,"[4, 2]",3.0
