,Unnamed: 0,Sender,Child,UMID,Text,Recipient,Type,Likes,Gender,Age,Media,BMI,mean_BMI,tokens,triples,low,stop,punctuation,stem,stem_string,foods,drinks,restaurants,supermarkets,related,slang,brands,diet,meals,Dmeals,Media_0.0,Media_1.0,Media_2.0,words,words_no,word_string,count,length,nutriscores,nutriscore_mean
814,205392,3829905924,5924.0,73182,Noedel komt,,group,0,0,10,0.0,,17,"['Noedel', 'komt']","['Noedel', 'komt']","['noedel', 'komt']","['noedel', 'komt']","['noedel', 'komt']","['noedel', 'komt']","noedel,komt",1,0,0,0,0,0,0,0,0,0,1,0,0,['noedel'],1,noedel,23,2,[2],2.0
830,205944,3829905925,5925.0,71838,Granaatappel,3829905941.0,my,0,1,10,0.0,,14,['Granaatappel'],['Granaatappel'],['granaatappel'],['granaatappel'],['granaatappel'],['granaatappel'],granaatappel,1,0,0,0,0,0,0,0,0,0,1,0,0,['granaatappel'],1,granaatappel,17,1,[1],1.0
846,206683,3829905928,5928.0,69655,Ik heb net pasta gegeten,,group,0,0,10,0.0,,18,"['Ik', 'heb', 'net', 'pasta', 'gegeten']","['Ik', 'heb', 'net', 'pasta', 'gegeten']","['ik', 'heb', 'net', 'pasta', 'gegeten']","['net', 'pasta', 'gegeten']","['net', 'pasta', 'gegeten']","['net', 'pasta', 'geget']","net,pasta,geget",1,0,0,0,0,0,0,0,0,0,1,0,0,['pasta'],1,pasta,11,3,[1.8],1.8
851,207260,3829905929,5929.0,67450,Hoi ik ben een banaan,,group,1,0,10,0.0,,16,"['Hoi', 'ik', 'ben', 'een', 'banaan']","['Hoi', 'ik', 'ben', 'een', 'banaan']","['hoi', 'ik', 'ben', 'een', 'banaan']","['hoi', 'banaan']","['hoi', 'banaan']","['hoi', 'banan']","hoi,banan",1,0,0,0,0,0,0,0,0,0,1,0,0,['banan'],1,banan,10,2,[2],2.0
852,207278,3829905929,5929.0,68441,Maak de zin af ik hou.........banaanen,,group,0,0,10,0.0,,16,"['Maak', 'de', 'zin', 'af', 'ik', 'hou', 'banaanen']","['Maak', 'de', 'zin', 'af', 'ik', 'hou', 'banaanen']","['maak', 'de', 'zin', 'af', 'ik', 'hou', 'banaanen']","['maak', 'zin', 'af', 'hou', 'banaanen']","['maak', 'zin', 'af', 'hou', 'banaanen']","['mak', 'zin', 'af', 'hou', 'banan']","mak,zin,af,hou,banan",1,0,0,0,0,0,0,0,0,0,1,0,0,['banan'],1,banan,10,5,[2],2.0
854,207329,3829905929,5929.0,71095,Ik heb een banaan,3829905931.0,my,0,0,10,0.0,,16,"['Ik', 'heb', 'een', 'banaan']","['Ik', 'heb', 'een', 'banaan']","['ik', 'heb', 'een', 'banaan']",['banaan'],['banaan'],['banan'],banan,1,0,0,0,0,0,0,0,0,0,1,0,0,['banan'],1,banan,10,1,[2],2.0
855,207339,3829905929,5929.0,71615,Wie wilt er een banaan,,group,0,0,10,0.0,,16,"['Wie', 'wilt', 'er', 'een', 'banaan']","['Wie', 'wilt', 'er', 'een', 'banaan']","['wie', 'wilt', 'er', 'een', 'banaan']","['wilt', 'banaan']","['wilt', 'banaan']","['wilt', 'banan']","wilt,banan",1,0,0,0,0,0,0,0,0,0,1,0,0,['banan'],1,banan,10,2,[2],2.0
861,207770,3829905931,5931.0,69685,Ik heb pasta gegeten,,group,0,0,10,0.0,,17,"['Ik', 'heb', 'pasta', 'gegeten']","['Ik', 'heb', 'pasta', 'gegeten']","['ik', 'heb', 'pasta', 'gegeten']","['pasta', 'gegeten']","['pasta', 'gegeten']","['pasta', 'geget']","pasta,geget",1,0,0,0,0,0,0,0,0,0,1,0,0,['pasta'],1,pasta,10,2,[1.8],1.8
864,207800,3829905931,5931.0,70727,Ik ga cruesli eten mmm...,,group,0,0,10,2.0,,17,"['Ik', 'ga', 'cruesli', 'eten', 'mmm']","['Ik', 'ga', 'cruesli', 'eten', 'mm']","['ik', 'ga', 'cruesli', 'eten', 'mm']","['ga', 'cruesli', 'eten', 'mm']","['ga', 'cruesli', 'eten', 'mm']","['ga', 'cruesli', 'eten', 'mm']","ga,cruesli,eten,mm",1,0,0,0,1,0,0,0,0,0,0,0,1,"['cruesli', 'eten']",2,"cruesli,eten",10,4,[1.8],1.8
868,207901,3829905931,5931.0,78225,Ik ga cruesli eten,,group,0,0,10,2.0,,17,"['Ik', 'ga', 'cruesli', 'eten']","['Ik', 'ga', 'cruesli', 'eten']","['ik', 'ga', 'cruesli', 'eten']","['ga', 'cruesli', 'eten']","['ga', 'cruesli', 'eten']","['ga', 'cruesli', 'eten']","ga,cruesli,eten",1,0,0,0,1,0,0,0,0,0,0,0,1,"['cruesli', 'eten']",2,"cruesli,eten",10,3,[1.8],1.8
869,207965,3829905931,5931.0,83373,Wat ga je eten ik cruesli mmm.....,,group,0,0,10,0.0,,17,"['Wat', 'ga', 'je', 'eten', 'ik', 'cruesli', 'mmm']","['Wat', 'ga', 'je', 'eten', 'ik', 'cruesli', 'mm']","['wat', 'ga', 'je', 'eten', 'ik', 'cruesli', 'mm']","['ga', 'eten', 'cruesli', 'mm']","['ga', 'eten', 'cruesli', 'mm']","['ga', 'eten', 'cruesli', 'mm']","ga,eten,cruesli,mm",1,0,0,0,1,0,0,0,0,0,1,0,0,"['cruesli', 'eten']",2,"cruesli,eten",10,4,[1.8],1.8
871,208005,3829905932,5932.0,69076,Ik ga zo eten pasta mmm??????,,group,1,0,11,1.0,,13,"['Ik', 'ga', 'zo', 'eten', 'pasta', 'mmm']","['Ik', 'ga', 'zo', 'eten', 'pasta', 'mm']","['ik', 'ga', 'zo', 'eten', 'pasta', 'mm']","['ga', 'eten', 'pasta', 'mm']","['ga', 'eten', 'pasta', 'mm']","['ga', 'eten', 'pasta', 'mm']","ga,eten,pasta,mm",1,0,0,0,1,0,0,0,0,0,0,1,0,"['pasta', 'eten']",2,"pasta,eten",14,4,[1.8],1.8
878,208219,3829905932,5932.0,88028,Ik had die lange gekrulde pasta,,group,0,0,11,1.0,,13,"['Ik', 'had', 'die', 'lange', 'gekrulde', 'pasta']","['Ik', 'had', 'die', 'lange', 'gekrulde', 'pasta']","['ik', 'had', 'die', 'lange', 'gekrulde', 'pasta']","['lange', 'gekrulde', 'pasta']","['lange', 'gekrulde', 'pasta']","['lang', 'gekruld', 'pasta']","lang,gekruld,pasta",1,0,0,0,0,0,0,0,0,0,0,1,0,['pasta'],1,pasta,14,3,[1.8],1.8
879,208223,3829905932,5932.0,88129,Ik heb frietjes op ?????????????????????????????? nee pasta met groente en als toetje een appel,,group,0,0,11,2.0,,13,"['Ik', 'heb', 'frietjes', 'op', 'nee', 'pasta', 'met', 'groente', 'en', 'als', 'toetje', 'een', 'appel']","['Ik', 'heb', 'frietjes', 'op', 'nee', 'pasta', 'met', 'groente', 'en', 'als', 'toetje', 'een', 'appel']","['ik', 'heb', 'frietjes', 'op', 'nee', 'pasta', 'met', 'groente', 'en', 'als', 'toetje', 'een', 'appel']","['frietjes', 'nee', 'pasta', 'groente', 'toetje', 'appel']","['frietjes', 'nee', 'pasta', 'groente', 'toetje', 'appel']","['frietjes', 'nee', 'pasta', 'groent', 'toetj', 'appel']","frietjes,nee,pasta,groent,toetj,appel",3,0,0,0,1,0,0,0,1,0,0,0,1,"['appel', 'pasta', 'frietjes', 'groent', 'toetj']",5,"appel,pasta,frietjes,groent,toetj",14,6,"[2, 1.8, 4, 1]",2.2
887,208421,3829905936,5936.0,69693,Lekker ik eet vanavond pasta??????,,group,0,1,10,0.0,,19,"['Lekker', 'ik', 'eet', 'vanavond', 'pasta']","['Lekker', 'ik', 'eet', 'vanavond', 'pasta']","['lekker', 'ik', 'eet', 'vanavond', 'pasta']","['lekker', 'eet', 'vanavond', 'pasta']","['lekker', 'eet', 'vanavond', 'pasta']","['lekker', 'eet', 'vanavond', 'pasta']","lekker,eet,vanavond,pasta",1,0,0,0,1,0,0,0,0,0,1,0,0,"['pasta', 'eet']",2,"pasta,eet",11,4,[1.8],1.8
898,208813,3829905937,5937.0,71710,Wat een mooie banaan,3829905931.0,my,0,0,11,0.0,,18,"['Wat', 'een', 'mooie', 'banaan']","['Wat', 'een', 'mooie', 'banaan']","['wat', 'een', 'mooie', 'banaan']","['mooie', 'banaan']","['mooie', 'banaan']","['mooi', 'banan']","mooi,banan",1,0,0,0,0,0,0,0,0,0,1,0,0,['banan'],1,banan,5,2,[2],2.0
911,209930,3829905941,5941.0,87225,Werd vergiftigt door een appel,3829905943.0,my,0,1,10,0.0,,16,"['Werd', 'vergiftigt', 'door', 'een', 'appel']","['Werd', 'vergiftigt', 'door', 'een', 'appel']","['werd', 'vergiftigt', 'door', 'een', 'appel']","['vergiftigt', 'appel']","['vergiftigt', 'appel']","['vergiftigt', 'appel']","vergiftigt,appel",1,0,0,0,0,0,0,0,0,0,1,0,0,['appel'],1,appel,6,2,[2],2.0
914,210001,3829905942,5942.0,67457,Ik ben een stront banaan ??,,group,0,1,11,0.0,,18,"['Ik', 'ben', 'een', 'stront', 'banaan']","['Ik', 'ben', 'een', 'stront', 'banaan']","['ik', 'ben', 'een', 'stront', 'banaan']","['stront', 'banaan']","['stront', 'banaan']","['stront', 'banan']","stront,banan",1,0,0,0,0,0,0,0,0,0,1,0,0,['banan'],1,banan,19,2,[2],2.0
920,210143,3829905942,5942.0,75119,Ik ben een aardappel,3829905929.0,my,0,1,11,0.0,,18,"['Ik', 'ben', 'een', 'aardappel']","['Ik', 'ben', 'een', 'aardappel']","['ik', 'ben', 'een', 'aardappel']",['aardappel'],['aardappel'],['aardappel'],aardappel,1,0,0,0,0,0,0,0,0,0,1,0,0,['aardappel'],1,aardappel,19,1,[1.4],1.4
921,210144,3829905942,5942.0,75132,Rip de aardappel,3829905929.0,my,0,1,11,0.0,,18,"['Rip', 'de', 'aardappel']","['Rip', 'de', 'aardappel']","['rip', 'de', 'aardappel']","['rip', 'aardappel']","['rip', 'aardappel']","['rip', 'aardappel']","rip,aardappel",1,0,0,0,0,0,0,0,0,0,1,0,0,['aardappel'],1,aardappel,19,2,[1.4],1.4
936,210497,3829905943,5943.0,73052,Aardbei,,group,0,1,10,0.0,,17,['Aardbei'],['Aardbei'],['aardbei'],['aardbei'],['aardbei'],['aardbei'],aardbei,1,0,0,0,0,0,0,0,0,0,1,0,0,['aardbei'],1,aardbei,21,1,[1],1.0
941,210907,3829905943,5943.0,83248,Gelukkig en fruit,,group,0,1,10,0.0,,17,"['Gelukkig', 'en', 'fruit']","['Gelukkig', 'en', 'fruit']","['gelukkig', 'en', 'fruit']","['gelukkig', 'fruit']","['gelukkig', 'fruit']","['gelukk', 'fruit']","gelukk,fruit",1,0,0,0,0,0,0,0,0,0,1,0,0,['fruit'],1,fruit,21,2,[1.5],1.5
947,213812,5830306063,6063.0,111711,Een banaan,,group,0,1,11,0.0,,0,"['Een', 'banaan']","['Een', 'banaan']","['een', 'banaan']",['banaan'],['banaan'],['banan'],banan,1,0,0,0,0,0,0,0,0,0,1,0,0,['banan'],1,banan,6,1,[2],2.0
950,213935,5830306063,6063.0,113601,Vind jij kip vies?,5830306068.0,my,0,1,11,0.0,,0,"['Vind', 'jij', 'kip', 'vies']","['Vind', 'jij', 'kip', 'vies']","['vind', 'jij', 'kip', 'vies']","['vind', 'jij', 'kip', 'vies']","['vind', 'jij', 'kip', 'vies']","['vind', 'jij', 'kip', 'vies']","vind,jij,kip,vies",1,0,0,0,0,0,0,0,0,0,1,0,0,['kip'],1,kip,6,4,[2],2.0
951,213938,5830306063,6063.0,113609,Maar vind jij kip vies ? ??,5830306068.0,my,0,1,11,0.0,,0,"['Maar', 'vind', 'jij', 'kip', 'vies']","['Maar', 'vind', 'jij', 'kip', 'vies']","['maar', 'vind', 'jij', 'kip', 'vies']","['vind', 'jij', 'kip', 'vies']","['vind', 'jij', 'kip', 'vies']","['vind', 'jij', 'kip', 'vies']","vind,jij,kip,vies",1,0,0,0,0,0,0,0,0,0,1,0,0,['kip'],1,kip,6,4,[2],2.0
955,214819,5830306068,6068.0,113424,Wij gaan kip avondeten vies????????????????????,5830306063.0,my,0,0,10,0.0,,15,"['Wij', 'gaan', 'kip', 'avondeten', 'vies']","['Wij', 'gaan', 'kip', 'avondeten', 'vies']","['wij', 'gaan', 'kip', 'avondeten', 'vies']","['wij', 'gaan', 'kip', 'avondeten', 'vies']","['wij', 'gaan', 'kip', 'avondeten', 'vies']","['wij', 'gan', 'kip', 'avondet', 'vies']","wij,gan,kip,avondet,vies",1,0,0,0,1,0,0,0,0,0,1,0,0,"['kip', 'avondet']",2,"kip,avondet",14,5,[2],2.0
960,214894,5830306068,6068.0,114523,Het is niet jouw schuld je nog maar telefoon afgepakt en toen heeft hij alle berichten van mij gelezen maar dat ik ook helemaal niet door want ik was gewoon spullen aan het opruimen ik maakte een particuliere telefoon en die heeft nu alles gelezen en daarom is hij denk je dat je raar bent en weet jij heel de klas het al Nee dat weet ik niet leuk dus het komt allemaal door mijn telefoon en ik was gewoon Spruit oppakken had het niet heel mijn telefoon weg en is hij 13 telefoon Zegt Sorry sorry sorry sorry sorry sorry sorry het spijt me echt sorry sorry sorry sorry sorry sorry sorry sorry sorry,5830306063.0,my,0,0,10,0.0,,15,"['Het', 'is', 'niet', 'jouw', 'schuld', 'je', 'nog', 'maar', 'telefoon', 'afgepakt', 'en', 'toen', 'heeft', 'hij', 'alle', 'berichten', 'van', 'mij', 'gelezen', 'maar', 'dat', 'ik', 'ook', 'helemaal', 'niet', 'door', 'want', 'ik', 'was', 'gewoon', 'spullen', 'aan', 'het', 'opruimen', 'ik', 'maakte', 'een', 'particuliere', 'telefoon', 'en', 'die', 'heeft', 'nu', 'alles', 'gelezen', 'en', 'daarom', 'is', 'hij', 'denk', 'je', 'dat', 'je', 'raar', 'bent', 'en', 'weet', 'jij', 'heel', 'de', 'klas', 'het', 'al', 'Nee', 'dat', 'weet', 'ik', 'niet', 'leuk', 'dus', 'het', 'komt', 'allemaal', 'door', 'mijn', 'telefoon', 'en', 'ik', 'was', 'gewoon', 'Spruit', 'oppakken', 'had', 'het', 'niet', 'heel', 'mijn', 'telefoon', 'weg', 'en', 'is', 'hij', '13', 'telefoon', 'Zegt', 'Sorry', 'sorry', 'sorry', 'sorry', 'sorry', 'sorry', 'sorry', 'het', 'spijt', 'me', 'echt', 'sorry', 'sorry', 'sorry', 'sorry', 'sorry', 'sorry', 'sorry', 'sorry', 'sorry']","['Het', 'is', 'niet', 'jouw', 'schuld', 'je', 'nog', 'maar', 'telefoon', 'afgepakt', 'en', 'toen', 'heeft', 'hij', 'alle', 'berichten', 'van', 'mij', 'gelezen', 'maar', 'dat', 'ik', 'ook', 'helemaal', 'niet', 'door', 'want', 'ik', 'was', 'gewoon', 'spullen', 'aan', 'het', 'opruimen', 'ik', 'maakte', 'een', 'particuliere', 'telefoon', 'en', 'die', 'heeft', 'nu', 'alles', 'gelezen', 'en', 'daarom', 'is', 'hij', 'denk', 'je', 'dat', 'je', 'raar', 'bent', 'en', 'weet', 'jij', 'heel', 'de', 'klas', 'het', 'al', 'Nee', 'dat', 'weet', 'ik', 'niet', 'leuk', 'dus', 'het', 'komt', 'allemaal', 'door', 'mijn', 'telefoon', 'en', 'ik', 'was', 'gewoon', 'Spruit', 'oppakken', 'had', 'het', 'niet', 'heel', 'mijn', 'telefoon', 'weg', 'en', 'is', 'hij', '13', 'telefoon', 'Zegt', 'Sorry', 'sorry', 'sorry', 'sorry', 'sorry', 'sorry', 'sorry', 'het', 'spijt', 'me', 'echt', 'sorry', 'sorry', 'sorry', 'sorry', 'sorry', 'sorry', 'sorry', 'sorry', 'sorry']","['het', 'is', 'niet', 'jouw', 'schuld', 'je', 'nog', 'maar', 'telefoon', 'afgepakt', 'en', 'toen', 'heeft', 'hij', 'alle', 'berichten', 'van', 'mij', 'gelezen', 'maar', 'dat', 'ik', 'ook', 'helemaal', 'niet', 'door', 'want', 'ik', 'was', 'gewoon', 'spullen', 'aan', 'het', 'opruimen', 'ik', 'maakte', 'een', 'particuliere', 'telefoon', 'en', 'die', 'heeft', 'nu', 'alles', 'gelezen', 'en', 'daarom', 'is', 'hij', 'denk', 'je', 'dat', 'je', 'raar', 'bent', 'en', 'weet', 'jij', 'heel', 'de', 'klas', 'het', 'al', 'nee', 'dat', 'weet', 'ik', 'niet', 'leuk', 'dus', 'het', 'komt', 'allemaal', 'door', 'mijn', 'telefoon', 'en', 'ik', 'was', 'gewoon', 'spruit', 'oppakken', 'had', 'het', 'niet', 'heel', 'mijn', 'telefoon', 'weg', 'en', 'is', 'hij', '13', 'telefoon', 'zegt', 'sorry', 'sorry', 'sorry', 'sorry', 'sorry', 'sorry', 'sorry', 'het', 'spijt', 'me', 'echt', 'sorry', 'sorry', 'sorry', 'sorry', 'sorry', 'sorry', 'sorry', 'sorry', 'sorry']","['jouw', 'schuld', 'telefoon', 'afgepakt', 'alle', 'berichten', 'gelezen', 'helemaal', 'gewoon', 'spullen', 'opruimen', 'maakte', 'particuliere', 'telefoon', 'gelezen', 'daarom', 'denk', 'raar', 'bent', 'weet', 'jij', 'heel', 'klas', 'nee', 'weet', 'leuk', 'komt', 'allemaal', 'telefoon', 'gewoon', 'spruit', 'oppakken', 'heel', 'telefoon', 'weg', '13', 'telefoon', 'zegt', 'sorry', 'sorry', 'sorry', 'sorry', 'sorry', 'sorry', 'sorry', 'spijt', 'echt', 'sorry', 'sorry', 'sorry', 'sorry', 'sorry', 'sorry', 'sorry', 'sorry', 'sorry']","['jouw', 'schuld', 'telefoon', 'afgepakt', 'alle', 'berichten', 'gelezen', 'helemaal', 'gewoon', 'spullen', 'opruimen', 'maakte', 'particuliere', 'telefoon', 'gelezen', 'daarom', 'denk', 'raar', 'bent', 'weet', 'jij', 'heel', 'klas', 'nee', 'weet', 'leuk', 'komt', 'allemaal', 'telefoon', 'gewoon', 'spruit', 'oppakken', 'heel', 'telefoon', 'weg', '13', 'telefoon', 'zegt', 'sorry', 'sorry', 'sorry', 'sorry', 'sorry', 'sorry', 'sorry', 'spijt', 'echt', 'sorry', 'sorry', 'sorry', 'sorry', 'sorry', 'sorry', 'sorry', 'sorry', 'sorry']","['jouw', 'schuld', 'telefon', 'afgepakt', 'all', 'bericht', 'gelez', 'helemal', 'gewon', 'spull', 'opruim', 'maakt', 'particulier', 'telefon', 'gelez', 'daarom', 'denk', 'rar', 'bent', 'wet', 'jij', 'hel', 'klas', 'nee', 'wet', 'leuk', 'komt', 'allemal', 'telefon', 'gewon', 'spruit', 'oppak', 'hel', 'telefon', 'weg', '13', 'telefon', 'zegt', 'sorry', 'sorry', 'sorry', 'sorry', 'sorry', 'sorry', 'sorry', 'spijt', 'echt', 'sorry', 'sorry', 'sorry', 'sorry', 'sorry', 'sorry', 'sorry', 'sorry', 'sorry']","jouw,schuld,telefon,afgepakt,all,bericht,gelez,helemal,gewon,spull,opruim,maakt,particulier,telefon,gelez,daarom,denk,rar,bent,wet,jij,hel,klas,nee,wet,leuk,komt,allemal,telefon,gewon,spruit,oppak,hel,telefon,weg,13,telefon,zegt,sorry,sorry,sorry,sorry,sorry,sorry,sorry,spijt,echt,sorry,sorry,sorry,sorry,sorry,sorry,sorry,sorry,sorry",1,0,0,0,0,0,0,0,0,0,1,0,0,['spruit'],1,spruit,14,56,[1],1.0
967,215090,5830306071,6071.0,110614,Ik heb net gegeten bloemkool,,group,1,1,10,0.0,,19,"['Ik', 'heb', 'net', 'gegeten', 'bloemkool']","['Ik', 'heb', 'net', 'gegeten', 'bloemkool']","['ik', 'heb', 'net', 'gegeten', 'bloemkool']","['net', 'gegeten', 'bloemkool']","['net', 'gegeten', 'bloemkool']","['net', 'geget', 'bloemkol']","net,geget,bloemkol",1,0,0,0,0,0,0,0,0,0,1,0,0,['bloemkol'],1,bloemkol,10,3,[1],1.0
968,215162,5830306071,6071.0,111965,Nu eten doei fruit,,group,0,1,10,0.0,,19,"['Nu', 'eten', 'doei', 'fruit']","['Nu', 'eten', 'doei', 'fruit']","['nu', 'eten', 'doei', 'fruit']","['eten', 'doei', 'fruit']","['eten', 'doei', 'fruit']","['eten', 'doei', 'fruit']","eten,doei,fruit",1,0,0,0,1,0,0,0,0,0,1,0,0,"['fruit', 'eten']",2,"fruit,eten",10,3,[1.5],1.5
989,216532,5830306076,6076.0,111715,Ja van dat iemand over een banaan valt en maakte een salto en toen viel die meteen over een prullenbak??,,group,1,1,10,0.0,,16,"['Ja', 'van', 'dat', 'iemand', 'over', 'een', 'banaan', 'valt', 'en', 'maakte', 'een', 'salto', 'en', 'toen', 'viel', 'die', 'meteen', 'over', 'een', 'prullenbak']","['Ja', 'van', 'dat', 'iemand', 'over', 'een', 'banaan', 'valt', 'en', 'maakte', 'een', 'salto', 'en', 'toen', 'viel', 'die', 'meteen', 'over', 'een', 'prullenbak']","['ja', 'van', 'dat', 'iemand', 'over', 'een', 'banaan', 'valt', 'en', 'maakte', 'een', 'salto', 'en', 'toen', 'viel', 'die', 'meteen', 'over', 'een', 'prullenbak']","['banaan', 'valt', 'maakte', 'salto', 'viel', 'meteen', 'prullenbak']","['banaan', 'valt', 'maakte', 'salto', 'viel', 'meteen', 'prullenbak']","['banan', 'valt', 'maakt', 'salto', 'viel', 'meten', 'prullenbak']","banan,valt,maakt,salto,viel,meten,prullenbak",1,0,0,0,0,0,0,0,0,0,1,0,0,['banan'],1,banan,12,7,[2],2.0
990,216542,5830306076,6076.0,111988,Wat fruit,,group,0,1,10,0.0,,16,"['Wat', 'fruit']","['Wat', 'fruit']","['wat', 'fruit']",['fruit'],['fruit'],['fruit'],fruit,1,0,0,0,0,0,0,0,0,0,1,0,0,['fruit'],1,fruit,12,1,[1.5],1.5
998,217089,5830306078,6078.0,113989,Jeej pannenkoeken dag,,group,0,1,10,0.0,,15,"['Jeej', 'pannenkoeken', 'dag']","['Jeej', 'pannenkoeken', 'dag']","['jeej', 'pannenkoeken', 'dag']","['jeej', 'pannenkoeken', 'dag']","['jeej', 'pannenkoeken', 'dag']","['jej', 'pannenkoek', 'dag']","jej,pannenkoek,dag",0,0,0,0,0,0,0,0,0,1,1,0,0,['pannenkoek'],1,pannenkoek,2,3,[2.4],2.4
1015,218159,5830306088,6088.0,112104,Grappig #BANAAN,,group,0,1,10,0.0,,15,"['Grappig', 'BANAAN']","['Grappig', 'BANAAN']","['grappig', 'banaan']","['grappig', 'banaan']","['grappig', 'banaan']","['grappig', 'banan']","grappig,banan",1,0,0,0,0,0,0,0,0,0,1,0,0,['banan'],1,banan,4,2,[2],2.0
1016,218221,5830306088,6088.0,114702,Hoi lekker pannenkoeken aan het eten mmmmmmmm????,,group,0,1,10,0.0,,15,"['Hoi', 'lekker', 'pannenkoeken', 'aan', 'het', 'eten', 'mmmmmmmm']","['Hoi', 'lekker', 'pannenkoeken', 'aan', 'het', 'eten', 'mm']","['hoi', 'lekker', 'pannenkoeken', 'aan', 'het', 'eten', 'mm']","['hoi', 'lekker', 'pannenkoeken', 'eten', 'mm']","['hoi', 'lekker', 'pannenkoeken', 'eten', 'mm']","['hoi', 'lekker', 'pannenkoek', 'eten', 'mm']","hoi,lekker,pannenkoek,eten,mm",0,0,0,0,1,0,0,0,0,1,1,0,0,"['pannenkoek', 'eten']",2,"pannenkoek,eten",4,5,[2.4],2.4
